Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
cheating-moth,Cheating Moth,"<p class=""acd-style"">Cheating is forbidden? Not in this naughty game of cards – in fact, you'll probably have to cheat in order to win.<br> <br> In Cheating Moth you want to get rid of all the cards in your hand before anyone else. Each player starts the round with a hand of eight cards, with one player (the oldest) receiving the guard bug – which stays on the table throughout the game – and one card being turnd face-up to start a discard pile. The cards are numbered 1-5, with the majority of them having only numbers; some cards have special abilities that come into play when added to the discard pile or in a player's hand.<br> <br> On a turn, a player places one card from her hand onto the discard pile; that card must be numbered exactly one higher or lower than the card on top of the discard pile. (The numbers wrap, so a 1 can be played on a 5 and vice versa.) If a player can't play a card, she draws one from the deck and her turn ends.<br> <br> There's another way to rid yourself of cards, though: cheating! Throughout the round, you can make cards disappear by dropping them on the floor, hiding them up your sleeve and so on. You must keep your hand of cards above the table at all times, you can't vanish more than one card at once, and you can't rid yourself of your final card this way. The player with the guard bug – and only him! – can call out other players for cheating, and no one can cheat while the accusation is being resolved. If the accusation was false, the Guard must draw a card; otherwise the cheating player takes back the card she tried to lose, is given a card from the Guard's hand as additional punishment, and becomes the new Guard.<br> <br> Cheating is a necessity as the ""Cheating Moth"" cards can't be played onto the discard pile, but must be disappeared via cheating. (The Guard, however, can play these cards as the Guard is not allowed to cheat.)<br> <br> The action cards work as follows:<br> Ant: After an ant is played, everyone but the active player must take a card from the draw pile.<br> Cockroach: After a cockroach is played, everyone races to play an identically-numbered card on top of it. Only the fastest player gets to leave her card in place.<br> Mosquito: After a mosquito is played, everyone but the active player must slap the pile of cards. Whoever is slowest receives a card from the hand of all other players.<br> Spider: After playing this, give a non-Cheating Moth card from your hand to another player.<br> When one player has no cards in hand, the round ends. All other players score 10 points for each Cheating Moth in hand, 5 points for each action card, and 1 point for each number card. After a number of rounds equal to the number of players, the game ends and the player with the lowest score wins.</p>",DEVIR GAMES,Toys & Games > Games > Board Games,Board Game,"boardgame, card games, dexterity games, party games",true,Title,Default Title,,,,,DVACHEATINGMOTH,226.796185,shopify,1,deny,manual,14.99,19.99,true,true,8436589627109,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/dvacheatingmoth_web_box_3d_l.jpg?v=1686603454,1,,false,"Cheating moth, a game where cheating is encouraged",Cheating moth card board game where cheating is encouraged,,,,,,,,,,,,,lb,,6.59,true,,,true,,,active
nemesis-lockdown,Nemesis: Lockdown,"<p class=""acd-style"">             
                      Nemesis Lockdown is the first stand alone expansion to Nemesis. During the game, players will be taken to a totally new location - a secret base on Mars, represented by a multi level board. Lockdown will retain the highly cinematic, semi-co-op experience of the original game, while introducing a lot of new, fresh mechanics.<br>
<br>
During the tense gameplay, you and your fellow players will gather items, explore different rooms and use your actions, craft, run, and fight other species. At the same time, every player will try to complete their secret objective, that will grant them victory...Sometimes at the expense of others.<br>
<br>
1-5 players<br>
1.5-3 hour play time<br>
<br>
Contents:<br>
247 cards<br>
134 mini cards<br>
1 scanner<br>
2 help sheets<br>
1 rulebook<br>
9 punchboards<br>
1 board<br>
6 crew miniatures<br>
20 intruder miniatures<br>
15 status marker<br>
10 malfunction markers<br>
12 fire tokens<br>
30 noise tokens<br>
12 standees<br>
7 dice<br>
1 bag<br>
5 standees for cards<br>
30 red cubes (wound/ammo)<br>
6 colored plastic rings<br>
4 ziplock bags                     </p>",ASMODEE,Toys & Games > Games > Board Games,Board Game,"2-player games, adventure games, boardgame, recommended, solo mode games, strategy",true,Title,Default Title,,,,,ASMNEMLD01,4309.127515,shopify,1,deny,manual,151.62,189.99,true,true,5907222999837,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/asmnemld01_web_3d_box_l.jpg?v=1686337025,1,,false,,Nemesis Lockdown is the first stand alone expansion to Nemesis.,,,,,,,,,,,,,lb,,108.30,true,,,true,,,active
railroad-ink-challenge-shining-yellow-with-5-expansion-bundle,Railroad Ink: Challenge: Shining Yellow,"<p class=""acd-style"">Railroad Ink Challenge™ has everything you love from the original Railroad Ink games and a lot more, with an all-new focus on player interaction. Roll the dice and draw the routes to connect the exits around your board. Expand your network with railways, highways and stations to collect points, but you will be penalized for any open connections, so plan carefully!<br> <br> In the Shining Yellow Edition roll the special Cactus dice and use oases to protect your cacti from the arid desert climate, or build the longest canyon possible with the Canyon expansion, but be careful not to sink the ground!<br> <br> 1-4 players<br> 30 minute play time<br> <br> Contents:<br> 4 Route Dice<br> 2 Oases Dice<br> 9 Goal Cards<br> 4 Boards<br> 4 Markers<br> 1 Rulebook</p>",HORRIBLE GUILD GAME STUDIO,Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, dice games, family games, recommended, solo mode games",true,Title,Default Title,,,,,HG049,453.59237,shopify,1,deny,manual,17.24,22.99,true,true,8056324760498,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/hg049_web_box_3d_l.jpg?v=1689726426,1,,false,Railroad Ink: Challenge: Shining Yellow PLUS 5 Expansion BUNDLE,"Roll the dice and draw the routes to connect the exits around your board. Expand your network with railways, highways and stations to collect points, but you will be penalized for any open connections, so plan carefully!",,,,,,,,,,,,,lb,,12.41,true,,,true,,,active
railroad-ink-challenge-shining-yellow-with-5-expansion-bundle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/614V-gRqCOL._AC_SL1024.jpg?v=1689726456,2,,,,,,,,,,,,,,,,,,,,,,,,,,
railroad-ink-challenge-shining-yellow-with-5-expansion-bundle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/51GNbiFdCQL._AC_SL1024.jpg?v=1689726517,3,,,,,,,,,,,,,,,,,,,,,,,,,,
railroad-ink-challenge-shining-yellow-with-5-expansion-bundle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/51skLtAA15L._AC_SL1080.jpg?v=1689726526,4,,,,,,,,,,,,,,,,,,,,,,,,,,
railroad-ink-challenge-shining-yellow-with-5-expansion-bundle,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/61OGRrxGZPL._AC_SL1080.jpg?v=1689726536,5,,,,,,,,,,,,,,,,,,,,,,,,,,
tiwanaku,Tiwanaku,"<p class=""acd-style"">             
                      Pachamama (Mother Earth) guides the Quechua people in their search for fertile lands. This Andean goddess brings prosperity to the families of those who profoundly worship her, and Pachamama paints the landscape with the fruits of their numerous crops.<br>
<br>
Lead your people to uncharted territories in search of new lands to farm. You seek to explore these regions, to trace their contours, and to develop agriculture there according to the customs and legends of Pachamama. If you honor her by respecting her core principles of diversity and separation, Nature will reward you. If not, you will suffer her ire. Deduction and a good sense of “timing” should help you succeed…<br>
<br>
1-4 players<br>
60 minute play time<br>
<br>
Contents:<br>
62 Terrain tiles<br>
16 Diversity pawns<br>
1 Diversity board<br>
20 Offering tokens<br>
20 Scenario discs<br>
20 Qechua meeples<br>
2 Otoma meeples<br>
1 Pachamama wheel <br>
1 plastic axle<br>
64 stickers<br>
4 screens<br>
1 gameboard<br>
57 Crop tiles<br>
4 Score Marker pawns<br>
1 Rulebook                     </p>",SIT DOWN,Toys & Games > Games > Board Games,Board Game,"2-player games, adventure games, boardgame, historical games, solo mode games, strategy",true,Title,Default Title,,,,,LUMSDO011,1905.087954,shopify,1,deny,manual,30.74,40.99,true,true,617737240021,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/81ncCOp2NHL.jpg?v=1686347478,1,,false,,"Lead your people to uncharted territories in search of new lands to farm. You seek to explore these regions, to trace their contours, and to develop agriculture there according to the customs and legends of Pachamama.",,,,,,,,,,,,,lb,,20.00,true,,,true,,,active
dexterity-jane,Dexterity Jane,"<p class=""acd-style"">             
                      Dexterity Jane has arrived in town. She walks into the saloon and sits down at a game table. In search of fame, some brave cowboys dare to challenge her and join her.<br>
<br>
The game begins and the hands are already flowing, the phalanges bend and unfold at a frantic pace. Cautious onlookers take a step back.<br>
<br>
The less resilient crack and fall apart, while Dexterity Jane seems numb to pain. This time again, she will leave victorious, crowned with unparalleled fame.<br>
<br>
2-9 players<br>
20 minute play time<br>
<br>
Contents:<br>
10 Round tiles, numbered 1-10<br>
60 Hand cards<br>
8 Order tokens (hats)<br>
10 Coin tokens (values 0-6)<br>
1 Sheriff token<br>
1 Rulebook                     </p>",SIT DOWN,Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, dexterity games, party games",true,Title,Default Title,,,,,LUMSDO07,453.59237,shopify,2,deny,manual,17.24,22.99,true,true,617737239896,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/lumsdo07_web_box_3d_l.jpg?v=1686603743,1,,false,,"Dexterity Jane has arrived in town. She walks into the saloon and sits down at a game table. In search of fame, some brave cowboys dare to challenge her and join her.",,,,,,,,,,,,,lb,,6.90,true,,,true,,,active
little-town,Little Town,"<p class=""acd-style"">             
                      In this highly tactical and interactive game, create the best combos to build the most effective and attractive piece of land and secure your victory!<br>
<br>
When a new land full of resources is discovered, the air in the village is full of competition: the new architects will have four days to build the most functional buildings in the new city!<br>
<br>
In each round, give strategic orders to your workers:<br>
either send them build new architectures, or make them harvest new resources (such as wheal, fish, wood or rock), which you will need for your constructions… but also to feed your workers after each day, if you want to avoid a serious penalty!<br>
<br>
But be careful: if your workers need resources on areas owned by opponents on the board, you will have to pay them too! <br>
<br>
To reach your goals, it will be crucial to decide which placement is the best for each worker and each building, to make the best out of the natural resources provided by the various areas.<br>
<br>
2-4 players<br>
45 minute play time<br>
<br>
Contents:<br>
Board<br>
29 Building tiles<br>
15 Objective tiles<br>
“Active player” token<br>
24 Worker pawns<br>
28 House pawns<br>
60 Resource cubes<br>
24 “Gold Coin” tokens<br>
60 Victory Points tokens<br>
Hammer token                     </p>",IELLO,Toys & Games > Games > Board Games,Board Game,"boardgame, economic games, family games",true,Title,Default Title,,,,,IEL51611,725.747792,shopify,1,deny,manual,22.49,29.99,true,true,3760175516115,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/iel51611_web_box_3d_l.jpg?v=1686604810,1,,false,,"To reach your goals, it will be crucial to decide which placement is the best for each worker and each building, to make the best out of the natural resources provided by the various areas.",,,,,,,,,,,,,lb,,16.19,true,,,true,,,active
little-town-artisans,Little Town: Artisans,"<p class=""acd-style"">             
                      Little Town is a clever and accessible strategy worker placement game, designed to be played with family but also between more experienced gamers. Simple to handle, its depth allows everyone to quickly develop their own way to play.<br>
<br>
Calling all Artisans! Specialists are heading into the valley and working on new buildings like the school, museum, and forge… Collecting resources and constructing structures has never been so easy! That is, as long as each worker is assigned to the right tasks!<br>
<br>
2-4 players<br>
45 minute play time<br>
<br>
Contents:<br>
86 Improvement cards<br>
6 Objective cards<br>
8 Building tiles<br>
1 Artisan board<br>
1 Gameplay aid<br>
1 Rulebook                     </p>",IELLO,Toys & Games > Games > Board Games,Board Game,"boardgame, economic games, family games",true,Title,Default Title,,,,,IEL51954,544.310844,shopify,1,deny,manual,22.49,29.99,true,true,3701551700940,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/71sfG-u9O0L._AC_SL1500.jpg?v=1686336825,1,,false,,"In this expansion for Little Town, specialists are heading into the valley and working on new buildings like the school, museum, and forge.",,,,,,,,,,,,,lb,,7.60,true,,,true,,,active
deal-with-the-devil,Deal with the Devil,"<p class=""acd-style"">             
                      Deal with the Devil is a deeply thematical euro-style game for four players set in a fantasy medieval era.<br>
<br>
Players are competing to build grand buildings in a medieval city. To be successful, you need resources. To get resources, you need to make smart deals, offering the other players things they really need. One of the players is secretly the devil and really needs a piece of your soul.<br>
<br>
Identities and all trades are kept secret thanks to the simple app, and nobody really knows who is who.<br>
<br>
4 players<br>
120 minute play time                     </p>","CZECH GAMES EDITION, INC",Toys & Games > Games > Board Games,Board Game,"boardgame, strategy",true,Title,Default Title,,,,,CGE00066,2857.631931,shopify,1,deny,manual,52.46,69.95,true,true,8594156310660,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/cge00066_web_box_3d_l.jpg?v=1686603703,1,,false,,Deal with the Devil is a deeply thematical euro-style game for four players set in a fantasy medieval era.,,,,,,,,,,,,,lb,,37.07,true,,,true,,,active
sword-sorcery-immortal-souls,Sword & Sorcery: Immortal Souls,"<p class=""acd-style"">             
                      In Sword &amp; Sorcery®, you control heroes with unique powers; legendary characters, brought back to life by powerful sorcery. Weakened by the resurrection, they grow stronger during the story–driven quests. Explore dangerous ruins, ominous forests, and the besieged cities of the Talon Coast. Fight together against the forces of evil, controlled by the game system itself, to save the kingdom and break the spell that binds their immortal souls.<br>
<br>
Sword &amp; Sorcery is the ultimate heroic fantasy board game experience, with an advanced AI system for monsters, a high degree of character customization, and rich tactical options during battles. At the same time, gameplay is fast and dynamic, thanks to an innovative area movement and area control system, and to new features never seen together in a game of this category:<br>
Ultra detailed 32mm scale gures<br>
Solo or group fully cooperative gameplay, with no game master<br>
No player elimination: when your hero dies, you continue to play as an ethereal soul<br>
Ten different hero classes with hundreds of skills, weapons and spells to choose from<br>
Sophisticated combat and magic system, using tensided custom dice and an intuitive cooldown system for spells and skills<br>
Modular boards, allowing the creation of endless new quests<br>
A deep, story–driven campaign, with different paths to follow and multiple endings                     </p>",ARES GAMES,Toys & Games > Games > Board Games,Board Game,"2-player games, adventure games, boardgame, campaign games, recommended, solo mode games, war games",true,Title,Default Title,,,,,AREGRPR101,2721.55422,shopify,1,deny,manual,67.42,89.90,true,true,8054181512946,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/aregrpr101_web_box_3d_l.jpg?v=1686347933,1,,false,,"In Sword & Sorcery®, you control heroes with unique powers; legendary characters, brought back to life by powerful sorcery.",,,,,,,,,,,,,lb,,47.20,true,,,true,,,active
sword-sorcery-immortal-souls,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/aregrpr101_web_content.jpg?v=1686347933,2,,,,,,,,,,,,,,,,,,,,,,,,,,
shadowgate,Shadowgate,"<p class=""acd-style"">             
                    		The classic video game series comes alive in this officially licensed board game version! Based on the award-winning video game, you'll explore Shadowgate, the Living Castle, discovering relics and spells and completing legendary quests. Compete against other players to piece together the fabled Staff of Ages – It is only then will you be able to confront the Warlock Lord, fulfill the prophecy, and be crowned High Lord of the Westland!<br>
<br>
2-4 players<br>
60-90 minute playtime<br>
<br>
Contents:<br>
1 Game board<br>
4 Player mats<br>
9 Character tokens<br>
15 Magic tokens<br>
15 Trait tokens<br>
2 Lock tokens<br>
55 Item cards<br>
3 Staff Item cards<br>
10 Puzzle Item cards<br>
10 Djinn Riddle cards<br>
1 Djinn Token<br>
48 Quest cards<br>
7 Energy cards<br>
20 Death cards<br>
1 Torch marker<br>
6 Custom Dice                    	</p>",TRICK OR TREAT STUDIOS,Toys & Games > Games > Board Games,Board Game,"2-player games, adventure games, boardgame",true,Title,Default Title,,,,,TPQSGB01,1769.010243,shopify,1,deny,manual,44.96,59.95,true,true,811501039297,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/tpqsgb01_web_box_3d_l.jpg?v=1686346125,1,,false,Shadowgate the board game," Based on the award-winning video game, you'll explore Shadowgate, the Living Castle, discovering relics and spells and completing legendary quests",,,,,,,,,,,,,lb,,31.77,true,,,true,,,active
shadowgate,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/shadowgate_box_back_2048x_75695bb6-fb58-4d30-ba73-593cb8bc323c.webp?v=1696285832,2,,,,,,,,,,,,,,,,,,,,,,,,,,
shadowgate,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/shadowgate_allwithbox_2048x_c31eecb9-1f4c-4e70-b5c3-4aaa78c9f758.webp?v=1696285836,3,,,,,,,,,,,,,,,,,,,,,,,,,,
shadowgate,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/shadowgate_gameboard_2048x_13a7448f-4513-4b90-9576-33c511e48304.webp?v=1696285840,4,,,,,,,,,,,,,,,,,,,,,,,,,,
shadowgate,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/shadowgate_playerboard_2048x_412fdf15-8baf-4c1b-bba5-dbbcd089f831.webp?v=1696285843,5,,,,,,,,,,,,,,,,,,,,,,,,,,
coraquest,Coraquest,"<p class=""acd-style"">             
                    		CoraQuest is the highly anticipated lockdown Kickstarter hit designed by Dan Hughes and his 8-year-old daughter, Cora. A co-operative dungeon crawling game for 1-4 players where kids and grown-ups play together. Avoid traps, find treasure, fight monsters, and sometimes rescue a gnome called Kevin! Spark your imagination by creating your own heroes, monsters and adventures that will truly make your CoraQuest experience unique, time and time again.<br>
<br>
1-4 players<br>
60 minute play time                    	</p>",BRIGHT EYES GAMES,Toys & Games > Games > Board Games,Dice,"2-player games, adventure games, boardgame, family games, solo mode games",true,Title,Default Title,,,,,BEGCOU001,1043.262451,shopify,2,deny,manual,28.07,40.00,true,true,5060905120017,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/begcou001_web_front.jpg?v=1686603489,1,,false,CoraQuest board game,A co-operative dungeon crawling game for 1-4 players where kids and grown-ups play together.,,,,,,,,,,,,,lb,,21.20,true,,,true,,,active
the-great-wall,The Great Wall,"<p class=""acd-style"">             
                    		The Great Wall is a fresh take on Euro : Worker placement type of Board Games. In the game, players take the roles of generals of an ancient Chinese empire who lead the defense against ruthless hordes. Players will gather allied advisors, manage their workers, recruit armies and raise and defend the Great Wall! As the game progresses, you will often need to negotiate and interact with other players but make no mistake – there can be only one winner!<br>
<br>
1-4 Players<br>
120-180 Minute Playtime<br>
<br>
Contents:<br>
96 Models<br>
119 Cards<br>
18 Wall Components<br>
233 tokens                    	</p>",ASMODEE,Toys & Games > Games > Board Games,Dice,"boardgame, economic games, historical games, strategy, war games",true,Title,Default Title,,,,,ASMAWGW01,3764.816671,shopify,1,deny,manual,118.90,149.00,true,true,5906660421368,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/asmawgw01_web_box_3d_l.jpg?v=1686347717,1,,false,The Great Wall Board game,The Great Wall is a fresh take on Euro : Worker placement type of Board Games,,,,,,,,,,,,,lb,,84.93,true,,,true,,,active
the-great-wall,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/asmawgw01_web_contents.jpg?v=1686347718,2,,,,,,,,,,,,,,,,,,,,,,,,,,
the-great-wall,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/asmawgw01_web_contents2.jpg?v=1686347718,3,,,,,,,,,,,,,,,,,,,,,,,,,,
the-great-wall,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/asmawgw01_web_contents3.jpg?v=1686347718,4,,,,,,,,,,,,,,,,,,,,,,,,,,
yak,YAK,"<p class=""acd-style"">             
                    		The village elder gave you the task of constructing a great stone tower to help the merchants and their yaks find your village in the Himalayas. Players will have to build their stone towers by acquiring stones from specific merchants visiting their village. However, the dense fog in these regions can disorient the yaks and make your construction plan fall apart.<br>
<br>
2-4 players<br>
45 minute play time<br>
<br>
Contents:<br>
1 Game Board<br>
1 Bag<br>
64 Stones<br>
8 Stone crystals<br>
1 Mountain<br>
1 Fog marker<br>
5 Fogs<br>
45 Food Tokens<br>
4 Yaks<br>
4 Carts<br>
8 Cart panels<br>
4 Player boards<br>
12 Action Cards<br>
8 Bonus Cards<br>
1 Scoresheet<br>
1 Stupa Marker<br>
1 Baby Yak<br>
1 Rulebook                    	</p>",ASMODEE,Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, economic games, recommended",true,Title,Default Title,,,,,ASMPZE20080,2358.680324,shopify,1,deny,manual,37.49,49.99,true,true,4061897200801,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/asmpze20080_web_3d_box_l.jpg?v=1686347299,1,,false,YAK Board game,Players will have to build their stone towers by acquiring stones from specific merchants visiting their village. ,,,,,,,,,,,,,lb,,25.64,true,,,true,,,active
yak,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/asmpze20080_web_1back.jpg?v=1686347299,2,,,,,,,,,,,,,,,,,,,,,,,,,,
yak,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/asmpze20080_web_2content.jpg?v=1686347299,3,,,,,,,,,,,,,,,,,,,,,,,,,,
unearth,Unearth,"<p class=""acd-style"">             
                    		Long ago, your ancestors built great cities across the world. Now your tribe of Delvers must explore forests, deserts, islands, caverns, and mountains to find these lost cities. Claim the ruins, build places of power, and restore the glory of a bygone age.<br>
<br>
Unearth is a dice placement game for 2-4 players from the makers of the hit game, Boss Monster. Unearth is easy to learn, but full of surprises that will engage gamers at all levels.<br>
<br>
2-4 players<br>
30-60 minute play time<br>
<br>
Contains:<br>
85 Playing cards<br>
91 Printed tokens<br>
4 Player Aid cards<br>
16 page Rulebook<br>
20 Dice<br>
Cloth bag for token storage<br>
Plastic tray sized to hold sleeved cards                    	</p>","BROTHERWISE GAMES, LLC",Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, family games",true,Title,Default Title,,,,,BGM013,816.466266,shopify,1,deny,manual,26.21,34.95,true,true,856934004115,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/bgm013_web.jpg?v=1686347352,1,,false,Unearth board game,"Claim the ruins, build places of power, and restore the glory of a bygone age.",,,,,,,,,,,,,lb,,18.52,true,,,true,,,active
unearth,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/bgm013_components_web.jpg?v=1686347352,2,,,,,,,,,,,,,,,,,,,,,,,,,,
tungaru,Tungaru,"<p class=""acd-style"">             
                    		In a time when early sea-faring Polynesians roamed the Pacific they came across the archipelago of Tungaru, today also known as Gilbert Islands. Rich in nutrients and resources they set about colonising these lands and spreading their culture.<br>
<br>
Tungaru sets players as early Polynesians in this dice placement and resource conversion, medium-weight euro game. Players will jump from island to island in an effort to recruit Nomads as new tribe members, colonise land, spread their culture and exchange goods. Players use dice as workers, Leader cards which are blind revealed which are then given to your neighbour and custom shaped meeples specific to their tribe. All in an effort to be the most successful tribe!<br>
<br>
2-5 players<br>
45-90 minute play time                    	</p>",ALLEY CAT GAMES,Toys & Games > Games > Board Games,Board Game,"2-player games, boardgame, strategy",true,Title,Default Title,,,,,ACG021,1451.495584,shopify,1,deny,manual,34.50,46.00,true,true,5060756410039,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/acg021_web_box_3d_l.jpg?v=1686347402,1,,false,Tungaru Board game,"Tungaru sets players as early Polynesians in this dice placement and resource conversion, medium-weight euro game",,,,,,,,,,,,,lb,,18.40,true,,,true,,,active
tungaru,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/acg021_web_1content.jpg?v=1686347402,2,,,,,,,,,,,,,,,,,,,,,,,,,,
tainted-grail,Tainted Grail: The Fall of Avalon,"<p class=""acd-style""><span>Tainted Grail is a new major board game from Awaken Realms, offering an <span class=""bold"">immersive co-op/solo experience for 1-4 players</span>. Illustrated with over<span class=""bold""> 1,000 pieces of unique, stylish art</span>, it will take you on a fantastic adventure set in a <span class=""bold"">dark reimagination of the Arthurian legends and Celtic mythology with a unique, dark vision.</span></span></p>
<p class=""acd-style""><span>Tainted Grail will bring you adventure, survival, and exploration mechanics perfectly paired with character development and exciting combat and diplomatic systems.</span></p>
<p class=""acd-style"">Each player controls one of four unlikely heroes who must face impossible odds where stronger and wiser champions have failed. Characters are chased by the encroaching, twisted power of the wyrdness, <span data-mce-fragment=""1"">a mysterious fog of pure change that bends and deforms everything it touches.  F</span>ighting an uphill battle against depleting resources and challenging Encounters, the Characters set out to achieve the impossible – and may die many times in the process. A system of story triggers lets players see the long-term consequences of their actions, while a deep, branching storyline allows them to tackle problems in different ways, ensuring no two games play alike.<br></p>
<p class=""acd-style""><br> 1-4 Players<br> 120-180 Minute Playtime<br> <br> Contents:<br> 4 Double Layer Trays<br> 8 High Quality Models<br> 10 Plastic Dials<br> 760+ Cards<br> 200+ Pages of Exciting Story<br> 8 Adventure Maps &amp; Letters<br> 110+ Markers and Tokens</p>",ASMODEE,Toys & Games > Games > Board Games,Board Game,"2-player games, adventure games, boardgame, campaign games, recommended, solo mode games",true,Title,Default Title,,,,,ASMAWTG01,4490.564463,shopify,1,deny,manual,102.99,129.00,true,true,5907222999264,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/asmawtg01_web_box_3d_l_1.jpg?v=1697416009,1,,false,Tainted Grail Board Game,"Tainted Grail is a story-rich survival and exploration game for 1-4 players, set in a dark universe that blends Arthurian legends and Celtic mythology with a unique, dark vision.",,,,,,,,,,,,,lb,,73.53,true,,,true,,,active
tainted-grail,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/asmawtg01_web_contents_1.jpg?v=1697416009,2,,,,,,,,,,,,,,,,,,,,,,,,,,
tainted-grail,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/tainted43.jpg?v=1697416032,3,,,,,,,,,,,,,,,,,,,,,,,,,,
tainted-grail,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/asmawtg01_web_contents2_1.jpg?v=1697416032,4,,,,,,,,,,,,,,,,,,,,,,,,,,
tainted-grail,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/tainted11.jpg?v=1697416032,5,,,,,,,,,,,,,,,,,,,,,,,,,,
tainted-grail,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/tainted2.jpg?v=1697416032,6,,,,,,,,,,,,,,,,,,,,,,,,,,
tainted-grail,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/07.jpg?v=1697416009,7,,,,,,,,,,,,,,,,,,,,,,,,,,
status-report,Status Report!,"<span data-mce-fragment=""1"">Status Report! is </span><b data-mce-fragment=""1"">a 10-20 min social deduction game for 3-5 players</b><span data-mce-fragment=""1"">. One person acts as the Captain of a spaceship and everyone else plays the ships on-board AI. Unfortunately for the Captain only one of these AI is still operational, decided by a role cards, the rest are out to kill them and the crew.</span>",OFFCUT GAMES,Toys & Games > Games > Board Games,Board Game,"boardgame, card games, party games, strategy",true,Title,Default Title,,,,,OFC1100,453.59237,shopify,1,deny,manual,18.00,30.00,true,true,076930866009,https://cdn.shopify.com/s/files/1/0749/3337/1164/files/status_report_on_white.png?v=1686347209,1,,false,Status Report Board Game,Status Report Board Game,,,,,,,,,,,,,lb,,6.00,true,,,true,,,active
