objectid,mfgid
31954,MMPAVD
73538,LOO045
73538,5511781
112869,SJG01503
125943,NSD0101
125943,NSACA01
129090,CLP120
129090,CLP123CFN
133285,RIO335
135262,A7364
163920,TIKIGAIA03EN
163920,212714
197072,VPG04001
216856,JPG610
216856,GDM127
249814,CC-COLL-EN
250396,RH_TG_201
27172,316F
27172,316RGG
621,001006
621,1006
4424,000017
4424,101030000.100E
62230,77231
84869,MATSFEL1
84869,FEL01US
117995,00414
117995,SP414
132148,198577
144567,02-003
155827,KMQ001
173018,"GS01GNE-1st Edition"
220774,CE011-000
222145,RGS0804
240843,WZK73287
240843,WK73287
127354,X2
127354,2
28843,10312931
184895,CSGZM7249
103,004VLY
253354,7091SG
163967,GLGTEG-03
155190,STG03004
206366,CE07
4975,11106-tile
4975,11106-black
13314,APL0308
72448,04988
132799,S&D0061
22245,IEL51727
271896,SW06
271896,FFGSW06
17405,GMT1605
72267,331489
158979,TM12
16991,5072
92666,FBA_331737
92666,MIGHG100
280714,AHC45
161031,SWX24
33107,ASMSEN01US
33107,SEN01US
216788,63554
255681,YUNHAI
204583,57103G
204583,57100G
307656,87521
307656,WZK87521
269207,49351
37111,HEI00164
37111,HE164
143157,HE499
28,SJG1305
28,1305SJG
859,SJG1305
859,1305SJG
159469,S
146312,FBH20
10081,5510445
20889,1
20889,APL0032
248065,ZCS001
248065,GUGZCS001
224483,L99-EX7C1
16986,696184
220780,IEL51395
220780,51395
174506,BLR002
273477,LOBO01
183308,MFG01844
146886,STG06003
104377,ASMTSC01
104377,TSC01USASM
161226,BLD02
282524,60001836
1493,MFG01853
1493,MFG1853
126839,ZMG70441
126839,ZMG7044-e
161617,00029CGE
8490,PHA6005
315954,HAKZEROBD001
315954,HAK001
19245,DOW7303
19245,"dow 7303"
25945,FFGVA45
25945,VA45
155820,MATSCYC3
164167,EH03
223555,STM631
142708,FFGCI03
144761,332281
144761,2009SG
527,RIO134
300877,FS1004CTG
300877,CSGCTGFS1004
117838,LOO050
117838,050LOO
312251,CC101CTG
312251,CAPCC101
218074,000aabc
177939,WK72147
11170,041712
11170,41712
35369,LOO038
35369,038LOO
19764,GIPUNC
19764,RGG283
145371,TKR01CTG
182352,TTT1018
205477,MBVE001ENGNE
61027,FFP0106
213550,LYSB01EKQCR5K-TOYS
21385,ZMG7814
33458,ZMG78006
33458,78006ZMG
75,????
75,3001
287,EAG01308
287,101308FRD
103714,WZK70407
103714,"WZK 70407"
108633,WZK70353
161216,"FFG UMEC36"
180484,CGE00034
235803,CGE00044
35452,MMP-LW
25087,SFG00006
274522,DO7327
196712,OOC1505
10991,WC02
21372,1
125403,RGG481
227,SJG1321
227,01321
1677,SJG1321
1677,01321
21413,na
58708,RGG403
106662,RGG461
106662,"RGG 461"
140261,331316
8672,013LOO
33493,332172
33493,"SJG 1457"
122588,397530000
138094,SPM210301
138094,COL-SPM210301
181524,MMR001
207062,72789
119,KN03
188,001161
188,CHH1161
201,691790
394,0655132001182
394,118RGG
4616,7037
10819,43202-108816
19427,WMG001
19999,"RIO 072"
19999,72RGG
21550,R1985
22484,KN17
25669,CSG-QWIRKLE
29073,BP80101
31479,7035
34297,SSG-007
34969,7036
40393,RAV26503
40393,26503
116954,26563
167270,8014SG
199793,RGS0598
244331,07000
309630,DO9001
303006,HB010-719-002000-06
303006,USOHB010719
286894,ECC
286895,BSB002
130911,WZK70926
100679,ULWA01
272738,26289
172546,10141ASMQ
131306,AEG05020
191351,CPS-1040
2653,STG02002
8095,0681706070186
8095,7018
329166,WildState001
235375,TGSF01
235375,TGSOTF01
230769,56620
32248,9780979658525
32248,FFP0103
38855,376
38855,RGG376
29387,LOO-033
29387,033LOO
39346,PLE41200
39346,41200
242201,40499
302260,256
302260,ARTICHOKE
250467,unknown
165679,FirstEdition
188720,FJR43
10167,0823973020147
10167,2014TLC
42116,FFP0104
42432,FFP0105
79073,BAN23801
79073,23801
79312,"TLC 3800"
91773,BAN23802
91773,23802
2921,14529594
287954,54811G
31594,26912
289056,STG2611EN
257193,SAQ002
293531,57512G
99079,CZE01212
99079,1617680893
122878,331057
178485,GUF002
132477,10289474
310448,STE01
310448,214947
220653,SPL02
172505,5840AEG
170604,HPSVPG25007
71493,BW02
88926,FFGBW04
69136,77293
463,MTG-XLN-BU-EN
200544,GLGTEG-03
8195,RGG-001
232979,RTL001
154203,0565PLG
154203,POP00340
152912,SGN103B
256916,562
256916,B07L8YFB7X
262711,562
262711,B07L8YFB7X
182078,720123
182078,DO7223
220308,63538
59959,LTD003
3119,27334
41114,IBCRES1
178613,MFG4139
200847,RPO0003
232219,HORD0015
261529,59015G
270836,51970G
274637,857476008043
274637,9300REO
225818,MGD1012E
198826,56881
214887,6020SG
214887,SHG6020
247665,EN_TWM02
202288,GRL3004
215066,GRU001
118732,GSAINDUS01
118732,GOZTI01
245744,ESG50091EN
245744,PBGESG50091
224479,RSU002
224479,CMND0122
217990,1113
225563,AHC11
178892,83865
123755,FFGSWX02
123755,SWX02
21059,FFGVA32
37008,9781589944619
37008,VA56
67208,FFGVA63
67208,VA63
93465,FFGVA70
221725,ACH07
221725,AHC07
233977,AHC18
235542,AHC14
235542,FFGAHC14
242088,AHC17
244145,AHC26
249772,AHC21
249772,FFGAHC21
251733,AHC22
251733,FFGAHC22
255900,AHC24
255900,FFGAHC24
276291,AHC35
276291,FFGAHC35
293271,AHC42
305509,AHC47
261526,64725
261526,"Food Chain"
210696,0156PLG
136313,5001TTT
163641,5001TTT
193670,54075
18932,ZMG7007
188,H-2800
254226,UNL04
254226,ASMSCUNLOCK04EN
272743,871
272743,RRG871
236930,EH09
108,RG135
108,115232
13122,SPLANTIQ
172818,RRG00009
273976,TS004-635
111069,GSSDNKA01
202426,73051
202426,WZK73051
85389,IMPGOZ012
85389,GOZ012
239472,PH3200
163,SG_B000096RBO_VR3
163,B9176
1544,SG_B000096RBO_VR3
1544,B9176
19237,CGY-EN03ASM
19237,CG02
155362,CGY-EN03ASM
155362,CG02
66588,NSG-150
66588,NSG-150NSG
170587,DMWC1IBC
242529,MEDM-CORE
242529,GTGMEDMCORE
245638,ESG50110ENFR
164812,CLP127
102794,22160070
40692,200669
40692,"Days of Wonder"
143693,41377
159675,41376
181687,ARP00163
8166,692421
13,693602
50,69182
171,103092
172,101124
172,101124N
181,28720100
320,Y9598
822,48253
1406,C1009100
1927,17100G
2651,2FS00001
3076,26907
9209,200060
9209,7231
14996,200098
15062,200116
16992,6902740
28143,13072
34635,48183
54043,SCOD0038
65244,49013
68448,RPOD0022
70323,IEL002
70323,"IEL 51032"
70919,FBA_ASMTAK01EN
70919,ASMTAK01EN
120677,41373
133473,ZOC05074
133473,601105074
136063,49263
146508,3099
148228,002153
148228,2153
148949,PEG55115G
148949,55115G
157354,878461
158899,217632
181304,2955
194655,6040699
2223,"Siva _226874"
2223,W2087
2281,55848
3737,B2176398
3737,B2176100
158816,REV-??
106217,71520ZMG
256481,ZX03
256481,FFGZX03
168679,TTT3009
168679,3009TTT
160759,EI-3400
160759,3400
264982,FFN4001-0000
130,467
130,MFG467
245431,60001761
140953,1AGTD07
287861,KV-0001-0A
180564,FBA_48250
180564,48250
161533,EAG02108
213360,TWK2002
125678,CZE01357
125678,01532
54475,TM05
67051,UBITL05
75857,FFGTM07
75857,TM07
131816,FFGTM10
131816,TM10
257732,MIB-SMG42
217894,IBG0DEL1
163572,KEYFMERCH
176165,SWG160102
93822,1200
93822,SOE1200
121755,"GST RBG CA02"
123251,"GST RBG CA02"
166113,"GST RBG CA02"
161882,IR101CTG
161882,CSGIR101
163641,35151
163641,3004TTT
317105,GLGTEGBORE
317105,GLGTEGBO
83667,7067
83667,"ZMG 7067"
218421,STRM01
26195,"GUT 1001"
26195,GUT1001
208773,"GGM 00008"
208773,PSC005
167650,REV-??
315060,MNGUMBVS001
245357,PH1800
7843,GMT980306
11168,Fow-fw103
11168,FW103
21373,ADBFederationCommanderRomulanB
22532,WW06
276925,111-01-60_SML
115,101067
139993,61121QNG
179622,10072
195267,10232
229130,10363
232043,03601
154597,5513668
30362,ASMMJA02
186995,DRWHO01BFM
234931,SWD08
12002,0655132002516
12002,251RGG
17565,DT06US
17565,DT06USASM
21795,ASMDT05US
21795,DT05US
137987,GUG0014
161920,GUG055
153938,PBGESG50120EN
260605,PBGESG50120EN
172380,B013U0O89K
834,781
127312,332657
127312,71440ZMG
203204,B7410
283649,DO8901
43111,GW01
177524,BGP5168BG
177524,BGP5168
181345,03300
230408,C1815
279067,29499
157323,GMT1519
1406,C1009
47082,2002015001
152747,896
57072,DOW7903
57072,"dow 7903"
81618,200987
97786,872669
27766,697495
184842,697495
305509,FFGD1147
305512,FFGD1148
3637,SJG1386
3637,55399
270836,1221PLG
270836,POP00382
2243,00950
286156,201908PAN
286156,PAN201908
269259,NSG-861
269259,NSG861
152230,L99-AR002
152230,L99-ARG02
11971,LRG743
11971,SCH87143
22348,DUP01USASM
25821,KG01US
39856,DIX01
102548,"I 51212"
135779,13
142271,ANO002
165722,182
171131,ADE0SON01ML
194626,5374216
299169,HB16
215,ABA08981
123260,SUBUBEZ
123260,BEZ00004
150376,2429
239188,LKY035
278,4099375
304511,81401
163097,MMP-??
160902,332602
4101,"MFG 3078"
4101,CN3078
5824,4098996
19343,0029877031146
19343,03114
117985,MFG3003
117985,CN3003
144419,"MFG 3076"
144419,CN3076
6898,60026
6898,6030002
71818,7905
71818,"dow 7905"
81618,DOW7907
81618,"dow 7907"
84183,DO7918
212572,SL19
156089,AQ002
85905,FFGBSG03
85905,BSG03
148319,71470ZMG
148319,ZM7470
154638,SEV-EN05ASM
154638,SEV05
11229,0653569253112
11229,21549
12488,1
12488,045748103811
24947,AT101155
93819,AEG15790
93819,15790ALD
1901,5911
105023,DV1-022
107917,30000
227789,54544G
306430,MC10en
306430,FFGMC10
40688,RIO394
176262,EAG01657
219787,GFG96746
230059,PH2100
245197,FCDDWD1001
69827,0119IPQQNMQ
69827,92018
149361,FBA_VPG12-014
149361,VPG12-014
179255,ECL04-ASM
179255,LAU00020
1444,"MT 9201-08"
21551,"MT 9201-08"
207572,1713
283948,TS09
283948,ZMGZH006
314040,ZM7174
275973,ALD07058
37371,407RGG
244513,4751010195489
244513,BGP5489
175652,MBG01011
141648,FFGBSG04
141648,BSG04
254018,SOL01
254018,PGSM01EN
260180,73914
260180,BCBPRL01
141165,FFGCT61
141165,CT61
4769,016
7176,APL0305
16804,0310
299047,60001866
199780,LTZ001
194562,GRZ002
279304,STM638
172225,EKG-ORG1-1
40849,671101
37196,8833100
37196,40615
92046,1
133798,ARWMWXFW
175254,LON20101
254123,CAT2770X
274364,FG1001CTG
274364,CSGFG1001
121921,POP00361
238391,POP00361
188,56916
277597,6030SG
277597,SG6030
91514,4789
234396,177613QSF
128011,MFG4135
182,PLE24100
182,697357
163967,GX029
309116,RPOD0026
176494,22160078
298069,51229G
43018,22160022
18985,010
18985,YMG00010
45543,9781589946491
45543,BL10
42997,CPS-1031
112962,MMP-FB40
144777,PHGMM02
144777,PH1101
171890,GCG002
257283,GLGTEM
140068,RGG491
140068,"RGG 491"
153813,RK52001
153813,THEL02
101013,5401
101013,5401AEG
261403,INHUMAN-CONDITIONS
105059,POR008
230,FFGVA85
230,VA85
131646,FFGVA85
131646,VA85
70940,AEG5014
70940,"AEG 5014"
93701,AEG5016
93701,5016ALD
104891,AEG5017
104891,5017AEG
158727,5022AEG
159406,18236CZE
278553,SLVABEZ
12,26901
91,GMT-POGG
188,Philos_6320
555,25401
555,200334
9216,48139
31627,200508
43015,ARG00009
43015,009
70149,44
104006,PEG54510G
104006,54510G
146886,42640264
146886,9711
155426,SchlosserDasKonigLudwig
155426,141013
161970,CGED0007
161970,CZ034
163068,5638592
171131,57010G
176189,CMN0003
196340,DLP01009
245638,54564G
42964,EAG01413
42964,EGL101413N
133412,EAG01413
133412,EGL101413N
63778,OBG1750
63778,1750
304512,81396
3394,43200541
3394,MN006-025
15046,42452
26696,0824ISAWWV8
26696,SG_B000LQEL26_US
142359,ARWWX2DN
157333,ARWTX2FF
174451,ARWWBG01
1381,41215
1381,41215102
175878,STG04002
186767,OSP3052
186767,9.78147E+12
1198,1000
2448,18001
2448,6029102
198447,RH_LAB_001
198447,RHLAB001
69130,77160
53093,"I 51134"
224,893
151004,ALD05504
168917,ALD05507
171669,DIS01ASM
171669,DIS01
191977,81503
153971,CE06
254640,JUST01
254640,JO-EN01
266524,63570
266524,FEU63570
274364,57310G
41002,405RGG
41002,RGG405
303554,20281
175239,JUN152743
136056,ZMG71350
136056,"ZMG 71350"
123647,FFGCT58
123647,CT58
180341,ABY03USASM
180341,ABY01
6819,unknown
3633,EGL400-1st
165986,DTE04ROAWG
157809,8028SG
175754,RIO520
189453,VIC001
189453,CMNSVIC001
511,4098989
511,MFG0469
691,"RIO 068"
691,68RGG
81453,431RGG
94480,RGG449
123609,"GST SIR PS04"
123609,SIRPS04
158109,OTV01
181797,400005
215613,TGTL01
255507,SCOR01
194196,KHR01
154472,"LSG 01"
287220,LED01009
147303,ZMG78620
147303,ZM7862
62219,AH48
123759,FFGSWX03
123759,SWX03
123763,FFGSWX04
123764,FFGSWX05
123764,SWX05
129431,FFGSWX09
129431,SWX09
129432,FFGSWX06
129432,SWX06
129433,FFGSWX07
129433,SWX07
142527,FFGSWX13
142527,SWX13
142545,FFGSWX12
142545,SWX12
142546,FFGSWX14
142546,SWX14
142547,FFGSWX15
142547,SWX15
148259,FFGSWX21
148259,SWX21
154766,SWX16
154767,FFGSWX17
154767,SWX17
154769,FFGSWX19
154769,SWX19
531,0655132001663
531,166RGG
1042,00769IDW
18866,MFG4113
23107,TJ04
37120,3308
37120,MFG3308
41429,139229
91523,ZMG7081
91523,7081ZMG
161032,SWX23
164165,SWX25
164166,SWX26
164168,SWX27
182370,SWX39
207581,SWX61
521,CRO001
521,CR0001
25613,51775G
125153,na
132531,492
161936,691170
163412,22160075
172386,54562G
182874,22160080
193738,PEG54590G
193738,54590G
221107,ZMND0004
31753,MFG4115
33559,MFG4115
40831,4119
40831,MFG4119
287084,STUH01
300322,LK0120
205867,RIO547
232666,FFN3001
268554,C2131
268890,RGS00877
153737,1934879
1262,4098347
1262,U00060
295577,C78880000
295577,C7888000
145040,331403
145040,210
22545,9780979526206
22545,200483
42,3760146641716
2651,240RGG
2651,RGG240
229,1
229,140
3943,SJG01410
3943,"SJG 1410"
4095,SJG1411
4095,"SJG 1411"
10686,1418
20660,SJG01444
22948,9781556347566
22948,1446SJG
25071,FBA_SJG1447
25071,"SJG 1447"
29568,332169
29568,"SJG 1453"
30166,SJG1454
30166,1454
31920,9781556347832
31920,1459
42362,QWS-SMUN21
42436,1426
74210,332179
74210,"SJG 1472"
104232,SJG01485
162559,AEG5508
162559,5508AEG
255683,692988
22825,TD01
228668,73052
294514,6060326
198707,VRG006
257759,DO8701
257759,DOW8701
154003,24521
154003,5810
174973,BM2
1511,UX-S32A-HRIO
1511,895
311441,ALD07073
21389,01821
24191,MNL-1001
24191,NA
138170,FFGSWC08
138170,SWC08
21804,1
38194,330035
38194,5803
484,41311
484,SG_B00005EBA1_US
20906,EYE102
20906,EYE-102
20907,EYE101
67878,GVN001
127920,JPG102
127920,102
131332,ASMHWD004
131332,BES01ASM
31145,40277
16216,0655132002745
16216,274RGG
266192,1
266192,GHE106
291457,63577
264055,ZAC036
170771,ARGD0077
173105,PSCTGW001
193037,PHGD0011
152470,ACA05450
7316,3206
7688,218424
7688,21842
28620,RIO264
28620,264RGG
283,AH-888
19400,VA27
32989,DG-1022
2767,22052
34819,00270
34819,270
171429,FBA_CRA403
193560,44007351
140863,4012CG
1410,A5064
169254,331293
1681,VIC30028
35497,Fauna-ENG
35497,310710FOX
18,B8905
216201,B8905
201509,TGDM01
228959,STUH01
331050,60001913
4189,1
280809,C76940000
18975,sbo-001
68603,IMPNUM004
192351,10261
193215,MATSCYC4
260678,ZM7267
260678,ZMG7267
286431,HMS013
35964,APE01800
149119,APE01800
194286,41502
222219,KER01
222219,SWI702002
171233,IEL51254
116938,09128
193210,72780
40924,FFGGOT43E
43508,FFGGOT47E
35634,RGG321
764,G6850
5588,HGA4754
244794,692964
108711,GIOSL0140
129430,FFGSWX08
129430,SWX08
146766,FFGSWX22
146766,SWX22
154768,FFGSWX18
154768,SWX18
156770,SWX29-1
156770,SWX29
176742,SWX31
182369,SWX40
183966,SWX37
201311,SWX56
201312,SWX54
207580,SWX59
207582,SWX60
238656,GLGTED
238656,GSTGMGTINY02
233676,8031SG
37208,ZMG4051
207016,PBGD0008
5339,3010000054160
5339,00441100
181393,RMA102
181393,60580
943,1301
124047,FRD101395
308918,RGS02130
151,ABA01891
10653,WK6005E
25823,20431
26118,21900
124693,331311
272455,KF03a
230050,AUG170532
147938,DOW720120
147938,AVE14
2363,9801
170825,GTGFFBADM01
95619,FFGGW04
95619,GW04
204305,ASM990037_BUN
230359,DGMM02DG
230359,B07B8KXGLR
270971,ESG50140ENFR
272739,MCY-1901
272739,MCY1901
287576,ALD07072
306864,DTE09SPX1AWG
306864,AWGDTE09SPX1
27833,8717249193197
5782,ABA08031
218920,ZH001
248929,STM108
56890,MFG04552
56890,MFG4552
116337,3760175512230
137906,MF5613
137906,MFG45613
131260,1201D
72204,331734
99815,UBITL07
99815,TM08
152318,FFGTM11
152318,TM11
47400,A29
193211,DIT04
140613,LDR00101PGS
269618,736640947527
171881,FDC6
171881,FDC06
205419,HIG30012
38378,00003CGE
38378,"RGG A16"
173090,PAN7252
173090,PAN201820
124648,PGS202
192934,BEZCOLO
192934,BEZ00020
308592,FFGAHC52
308592,AHC52
95105,650
195205,43224-12935
195205,SQ-201
152917,SGN102B
152918,SGN102A
146275,G0013
146275,SG_B00GUH0JOE_US
168274,NSKD0006
39775,185
37739,6028
37739,PHA6028
204184,HASB7409
292971,87502
292971,WK87502
167889,SWI06
232247,IBGFPTE1
200150,ALD05865
26447,137425
69234,77259
46782,RACBG001AEG
232045,05600
41569,1
283095,FGGCC01
299027,COLT11
319754,GKMA-EN
166857,RIOA44
166857,SG_B00T4XO8EI_US
39775,KB02
47616,ASMGHOMU02
47616,GHO02
66613,48203
143484,GEG110
157958,DQ01
230342,BDIBTW01
244262,SA02FGG
66171,FFGVA73
66171,VA73
5716,0655132002141
5716,214RGG
9446,FFGKN08
9446,KN08
256606,FWK82
36367,FFGDT022
36367,DT022
101786,FFGDT022
101786,DT022
111861,016210
244733,51940
244733,GRPR102
166894,FFGGOT112
209636,1815
268864,GHE135
1275,GIB_BAKER
1275,5012269003291
204305,SHEH02
269259,49358
2653,5011-0275
2653,2002SG
12942,am4940
12942,04940
21348,7235
27746,7731
66188,60591
90419,ABA03111
158600,692940
172308,ALE26917
176396,DOW0001
180974,HE859
184921,514333
194594,LIB0004
215311,51507
218603,CSG-PHOTOSYN
219513,22160089
232043,57130G
269210,49357
1690,201CAG
16497,4010350700129
16497,46RGG
147299,859573004164
295945,692876
209001,SGGML001
11,155
11,RGG155
17226,4099175
17226,VA11
30645,PSU0001
153773,ZMG78009
153773,78009ZMG
1297,40825
133654,FFGSWC02
133654,SWC02
145363,331107
145363,SWC09
183797,ASMCARCHSW01EN
39463,FFGCE01
40529,FFGCE01
66188,QUG61133
113294,QUE60903
113294,60901
117959,80283
149975,80283
122842,NSK00013
122842,NSK004
125618,ASMLIT01
143515,330
237746,SWD09
166707,332539
118610,48219
205599,RIO521
138745,STG09003
21389,107677996
1293,HS-3993
1293,A8168
938,"26424 7"
2136,606094213
2165,25501
2266,GBT
2394,695103
2394,250103
2448,NOR01021
2452,5010994340346
2452,53557100
2453,R1983
2679,48221
2719,A5640100
3655,4100179
3655,MSP5078
3837,2920
3886,Philos_3135
4040,49218
5048,A4813079
5894,5023117037597
5894,14525100
8195,3575
8924,4448
8924,Eiertanz
11901,606014568
20545,CRST
20545,RSC01TCH
27710,MFG3109
41010,ZMG78600
41010,ZM7860
41916,SSP40848
129598,SPM21102
165518,WZK71857
183482,DM-D&D-Minsc-Boo
183482,SG_B00V5F8N76_US
191538,C3664
139443,"SKY 432"
12346,601.723.8
12346,40816
13272,601.723.8
13272,40816
19427,49208
19996,40810
33643,21854
39813,SSP49257
41302,4655
130792,SCH87146
130882,CARD01
135649,331589
135649,"I 51110"
163930,52154G
198452,C01410000
282418,DB004-578-001900-04
282418,USODB004578
72238,331488
72238,101265N
244769,56614
244769,MJDH0220
82423,331783
82423,SW-FK
94963,POD002
300700,GPQU
120965,FFGoSL14
256874,89176
256874,B07FZD9V46
254888,643952FFA
254888,FFA643952
59149,CGE00008
217531,FFN80
133437,FSG01003
198135,43224-6757
172242,EKG-NSFW1-1
9800,MMP-FKC-5a
143789,732IDW
15510,TQ-MOZP-Y1UF
15510,268RGG
4505,LR78
4505,9781572810174shpgf
168433,SM001CMON
168433,SM001
158803,CT63
76638,CT36
181852,FFGSWC25
181852,SWC25
136147,FFGADN06
136147,ADN06
139596,ADN08
152314,FFGADN15
152314,ADN15
156112,FFGADN17
156112,ADN17
164314,ADN22
185709,BOB-COR-WW-1/GEN
191538,ABA04161
203430,98-359
244513,01862
7576,RRG965
41459,9781589944787
41459,CT23
153900,FFGSWC14
153900,SWC14
26218,ZMG7018-E1
26218,ZM7381
71674,0
129122,WOG-067
104590,FSG01002
169784,FSG01005
204542,FSG01007
209323,MFG03523
209323,MFG3523
163163,1517
202459,POP00367
266483,ALD07040
175285,SWM14
142296,HALOFUN
142296,0206
171479,XRG100
171479,SG_069239530X_US
173096,CRN055
173096,CC055
158243,IBG0DS01
236232,SIF00020
176406,1513
339,5000
27385,"MFG ASI5751"
27385,ASI5751
42929,4601
42929,MFG4601
122159,LON00052
154905,RABT-BTCG
181523,33255
181523,PCGSB01
233006,CSGCTGO01
233006,CTGO01
204493,7007AEG
108327,DT025
118303,FFGDT034
118303,DT034
297204,BND0048
41186,01790
41186,1790
128698,8010SG
245710,BLS01
245710,REBBLM01
293141,516801
45,6472
258,18117G
1294,38712100
130592,38712100
9220,4900
24508,4001504481582
24508,48158
13883,6046QNG
30869,6046QNG
37904,3558380004400
37904,200512
71836,18109G
156336,18109G
113294,6090
138788,51930G
168435,B2C-001
223777,JUL170676
95969,FFGGOT71
95969,GOT71
2389,B3165
1294,A5826
154633,A5826
244992,08819908058
244992,4059
7717,601.829.5
7717,48137
171499,ABA04151
216734,B078Z2HX7W
216734,MBGDT101
268740,51942
268740,GRPR116
204836,6034281.0
206754,72790
261009,NSK026
66646,ZMG78108
223278,BEZ00025
139666,TCI015
270673,4088
185538,KRGD0001
194523,LMD01US
219101,DV1-045
155119,131335SJG
1299,18270
1299,"Genus 4"
2593,1046
2593,"WM 1046B"
2750,175
3048,073000409289
19027,1000
19027,"GBG 1003"
31016,ASI99230
31016,"ASM SA01"
157723,ASI99230
157723,"ASM SA01"
40421,ZMG4056
40421,4056
232520,102718
165422,COLR001TH
165422,NA
237860,FC-1801
27823,10000
216849,540
102148,LVL920433_BUN
216659,C0447092
108722,DF-01-60
108722,DF01
76,1
1577,6315
90041,ZMG7084
90041,"ZMG 7084"
146725,GA001HBS
476,428463
2596,90039
153318,692209
210908,MCY01903
302280,119
266304,MCY01
266304,MEGA_CITY_OCEANIA
76674,8717344310772
172,101168
100901,IBG0FP01
141572,FBA_TF-PCG-001
172081,ST4GAMBB_30352
269210,6026SG
193621,0
193621,JHUS0000
280143,AW04VIAWG
280143,AWGAW04VI
137136,ZMG71102
137136,ZM7112
1036,QUG61151
12632,0655132002479
12632,247
53168,PSIIBCTR12
53168,TRI2IBC
101921,331007
135654,8017SG
124640,MAD02
124640,OMAD05
150915,331012
34887,SJG01902
34887,1902-2PSJG
9825,009EA
9825,009EALOO
143827,FFGDJ05
143827,DJ05
26906,MMP-7-04
60131,FFGHB03
60131,HB03
174837,"ELP 111"
204431,ONUABEZ
204431,BEZ00021
1420,42787
249833,43220-777
245744,54591G
37400,27900
37400,601127900
111661,5425016920855
111661,692085
92539,SEVFR02
1986,4099315
188793,HBO10
70845,WTC255050000
70845,255050000
29311,TD02
1269,2724450702106
12422,0823973032003
12422,3200
18750,4099385
18750,RGG276
40508,05890
40508,5890
161167,17062ZMG
233867,07WT01022999
3499,529
155702,"WZK 71065"
203102,JGBUFF01
37380,0718122623143
37380,"3rd edition"
192779,AEG5887
192779,5887AEG
195528,STG00004
38855,48188
154638,5425016922477
154638,692247
170437,53903
28805,60041499012
28805,GAW0101
253684,8038SG
84406,DOW730018
84406,"dow 730018"
166854,MIB1027-0000
204573,FRG00004
218804,BOMIMA01
286291,20262
296313,20272
310,825
71973,VLY207-ACD
71973,207VLY
145642,DV1-029
145642,SG_B00MVDGAD0_US
177875,2201
250754,TTT1023
74,MTBGG15
74,BGG15
163170,PG82804UDC
163170,82804
74203,GU049
207753,51389
288526,IITB-01
14537,977
287780,016LTM
287780,LTMUM016
209686,EH07
249746,AGSPHGA045
249746,50845
212564,LRORAG06
212564,LROCRD1407G1
230542,QSF177606
272533,LKYKGR-R01-EN
204143,KOR01
107407,330274
169019,SWM07
295948,691554
297895,49368
299027,LUDD0018
300936,HURD0004
